FID,FID_1,MMSI,IMONumber,VesselType,Latitude,Longitude,PositionTi,Vessel_Len,Vessel_Bre,POI_Name,POIDistanc,IsSat,OBJECTID,Shape_Leng,RiverMile,Distance
5505,7621,367441040,275817,WIG,40.64638,-80.49999667,2014-02-21 16:00:03.330,35,8,"Marathon Petroleum, Midland, PA",2.93,N,46,0.01450118,46,0.00163245
5506,7622,367441040,275817,WIG,40.64640167,-80.49994,2014-02-21 16:30:33.433,35,8,"Marathon Petroleum, Midland, PA",2.93,N,46,0.01450118,46,0.00165026
5507,7623,367441040,275817,WIG,40.64637667,-80.49996833,2014-02-21 17:00:52.487,35,8,"Marathon Petroleum, Midland, PA",2.93,N,46,0.01450118,46,0.00162722
5508,7624,367441040,275817,WIG,40.646455,-80.5,2014-02-21 17:30:31.823,35,8,"Marathon Petroleum, Midland, PA",2.93,N,46,0.01450118,46,0.00170751
5509,7625,367441040,275817,WIG,40.646465,-80.49997667,2014-02-21 18:00:03.157,35,8,"Marathon Petroleum, Midland, PA",2.93,N,46,0.01450118,46,0.00171591
5510,7626,367441040,275817,WIG,40.64642667,-80.49988333,2014-02-21 18:30:42.837,35,8,"Marathon Petroleum, Midland, PA",2.93,N,46,0.01450118,46,0.00167138
5511,7627,367441040,275817,WIG,40.64639833,-80.49996,2014-02-21 19:00:41.860,35,8,"Marathon Petroleum, Midland, PA",2.93,N,46,0.01450118,46,0.00164827
5512,7628,367441040,275817,WIG,40.64638833,-80.49996833,2014-02-21 19:30:23.023,35,8,"Marathon Petroleum, Midland, PA",2.93,N,46,0.01450118,46,0.00163885
5513,7629,367441040,275817,WIG,40.64639833,-80.49997167,2014-02-21 20:00:23.313,35,8,"Marathon Petroleum, Midland, PA",2.93,N,46,0.01450118,46,0.00164906
5514,7630,367441040,275817,WIG,40.64643167,-80.49995333,2014-02-21 20:30:42.490,35,8,"Marathon Petroleum, Midland, PA",2.93,N,46,0.01450118,46,0.00168109
5515,7631,367441040,275817,WIG,40.64637667,-80.49998,2014-02-21 21:00:23.483,35,8,"Marathon Petroleum, Midland, PA",2.93,N,46,0.01450118,46,0.00162801
5516,7632,367441040,275817,WIG,40.64637833,-80.49997833,2014-02-21 21:30:02.380,35,8,"Marathon Petroleum, Midland, PA",2.93,N,46,0.01450118,46,0.00162955
5517,7633,367441040,275817,WIG,40.64640333,-80.49998667,2014-02-21 22:00:22.640,35,8,"Marathon Petroleum, Midland, PA",2.93,N,46,0.01450118,46,0.00165506
5518,7634,367441040,275817,WIG,40.64643333,-80.49998667,2014-02-21 22:30:03.333,35,8,"Marathon Petroleum, Midland, PA",2.93,N,46,0.01450118,46,0.00168499
5519,7635,367441040,275817,WIG,40.64639833,-80.49999,2014-02-21 23:00:41.997,35,8,"Marathon Petroleum, Midland, PA",2.93,N,46,0.01450118,46,0.00165029
5520,7636,367441040,275817,WIG,40.64638,-80.499925,2014-02-21 23:30:23.363,35,8,"Marathon Petroleum, Midland, PA",2.93,N,46,0.01450118,46,0.00162763
5521,7637,367441040,275817,WIG,40.64637833,-80.49997833,2014-02-22 00:00:02.763,35,8,"Marathon Petroleum, Midland, PA",2.93,N,46,0.01450118,46,0.00162955
5522,7638,367441040,275817,WIG,40.64638167,-80.49996167,2014-02-22 00:30:23.397,35,8,"Marathon Petroleum, Midland, PA",2.93,N,46,0.01450118,46,0.00163176
5523,7639,367441040,275817,WIG,40.64639333,-80.50000667,2014-02-22 01:00:42.653,35,8,"Marathon Petroleum, Midland, PA",2.93,N,46,0.01450118,46,0.00164643
5524,7640,367441040,275817,WIG,40.64640167,-80.49998333,2014-02-22 01:30:33.160,35,8,"Marathon Petroleum, Midland, PA",2.93,N,46,0.01450118,46,0.00165317
5525,7641,367441040,275817,WIG,40.64638333,-80.49998667,2014-02-22 02:00:52.750,35,8,"Marathon Petroleum, Midland, PA",2.93,N,46,0.01450118,46,0.0016351
5526,7642,367441040,275817,WIG,40.64641333,-80.49998,2014-02-22 02:30:31.947,35,8,"Marathon Petroleum, Midland, PA",2.93,N,46,0.01450118,46,0.00166458
5527,7643,367441040,275817,WIG,40.64639,-80.49996333,2014-02-22 03:00:32.580,35,8,"Marathon Petroleum, Midland, PA",2.93,N,46,0.01450118,46,0.00164018
5528,7644,367441040,275817,WIG,40.64642833,-80.499955,2014-02-22 03:30:51.633,35,8,"Marathon Petroleum, Midland, PA",2.93,N,46,0.01450118,46,0.00167787
5529,7645,367441040,275817,WIG,40.6464,-80.49997333,2014-02-22 04:00:32.170,35,8,"Marathon Petroleum, Midland, PA",2.93,N,46,0.01450118,46,0.00165084
5530,7646,367441040,275817,WIG,40.64639833,-80.49998,2014-02-22 04:30:53.680,35,8,"Marathon Petroleum, Midland, PA",2.93,N,46,0.01450118,46,0.00164962
5531,7647,367441040,275817,WIG,40.646375,-80.49998167,2014-02-22 05:00:53.513,35,8,"Marathon Petroleum, Midland, PA",2.93,N,46,0.01450118,46,0.00162645
5532,7648,367441040,275817,WIG,40.64641667,-80.49998167,2014-02-22 05:30:33.663,35,8,"Marathon Petroleum, Midland, PA",2.93,N,46,0.01450118,46,0.00166803
5533,7649,367441040,275817,WIG,40.64642333,-80.50001333,2014-02-22 06:00:02.920,35,8,"Marathon Petroleum, Midland, PA",2.93,N,46,0.01450118,46,0.00167681
5534,7650,367441040,275817,WIG,40.64643167,-80.50000833,2014-02-22 06:30:12.577,35,8,"Marathon Petroleum, Midland, PA",2.93,N,46,0.01450118,46,0.00168479
5535,7651,367441040,275817,WIG,40.64639333,-80.50003833,2014-02-22 07:00:53.270,35,8,"Marathon Petroleum, Midland, PA",2.93,N,46,0.01450118,46,0.00164856
5536,7652,367441040,275817,WIG,40.64644833,-80.49998667,2014-02-22 07:30:42.853,35,8,"Marathon Petroleum, Midland, PA",2.93,N,46,0.01450118,46,0.00169995
5537,7653,367441040,275817,WIG,40.64642833,-80.50000333,2014-02-22 08:00:43.143,35,8,"Marathon Petroleum, Midland, PA",2.93,N,46,0.01450118,46,0.00168112
5538,7654,367441040,275817,WIG,40.646445,-80.50000167,2014-02-22 08:30:02.197,35,8,"Marathon Petroleum, Midland, PA",2.93,N,46,0.01450118,46,0.00169764
5539,7655,367441040,275817,WIG,40.64640833,-80.49998667,2014-02-22 09:00:23.050,35,8,"Marathon Petroleum, Midland, PA",2.93,N,46,0.01450118,46,0.00166004
5540,7656,367441040,275817,WIG,40.646395,-80.49999333,2014-02-22 09:30:23.400,35,8,"Marathon Petroleum, Midland, PA",2.93,N,46,0.01450118,46,0.00164719
5541,7657,367441040,275817,WIG,40.646405,-80.49993,2014-02-22 10:00:24.657,35,8,"Marathon Petroleum, Midland, PA",2.93,N,46,0.01450118,46,0.00165291
5542,7658,367441040,275817,WIG,40.646395,-80.49995167,2014-02-22 10:30:24.837,35,8,"Marathon Petroleum, Midland, PA",2.93,N,46,0.01450118,46,0.00164439
5543,7659,367441040,275817,WIG,40.646465,-80.49999333,2014-02-22 11:00:04.913,35,8,"Marathon Petroleum, Midland, PA",2.93,N,46,0.01450118,46,0.00171703
5544,7660,367441040,275817,WIG,40.64640333,-80.50003333,2014-02-22 11:30:22.077,35,8,"Marathon Petroleum, Midland, PA",2.93,N,46,0.01450118,46,0.0016582
5545,7661,367441040,275817,WIG,40.64639,-80.49998333,2014-02-22 12:00:02.240,35,8,"Marathon Petroleum, Midland, PA",2.93,N,46,0.01450118,46,0.00164153
5546,7662,367441040,275817,WIG,40.64638333,-80.50001667,2014-02-22 12:30:02.823,35,8,"Marathon Petroleum, Midland, PA",2.93,N,46,0.01450118,46,0.00163712
5547,7663,367441040,275817,WIG,40.646415,-80.49999667,2014-02-22 13:00:23.660,35,8,"Marathon Petroleum, Midland, PA",2.93,N,46,0.01450118,46,0.00166737
5548,7664,367441040,275817,WIG,40.64642833,-80.49996167,2014-02-22 13:30:14.277,35,8, ,0,N,46,0.01450118,46,0.00167832
5549,7665,367441040,275817,WIG,40.646395,-80.49998833,2014-02-22 14:00:33.473,35,8,"Marathon Petroleum, Midland, PA",2.93,N,46,0.01450118,46,0.00164686
5550,7666,367441040,275817,WIG,40.64637667,-80.49998167,2014-02-22 14:30:12.840,35,8, ,0,N,46,0.01450118,46,0.00162812
5551,7667,367441040,275817,WIG,40.64639,-80.49997833,2014-02-22 15:00:34.863,35,8, ,0,N,46,0.01450118,46,0.00164119
5552,7668,367441040,275817,WIG,40.64639667,-80.49995333,2014-02-22 15:30:32.510,35,8,"Marathon Petroleum, Midland, PA",2.93,N,46,0.01450118,46,0.00164617
5553,7669,367441040,275817,WIG,40.64637833,-80.49998667,2014-02-22 16:00:13.250,35,8,"Marathon Petroleum, Midland, PA",2.93,N,46,0.01450118,46,0.00163011
5554,7670,367441040,275817,WIG,40.64640833,-80.49994333,2014-02-22 16:30:32.807,35,8,"Marathon Petroleum, Midland, PA",2.93,N,46,0.01450118,46,0.00165713
5555,7671,367441040,275817,WIG,40.64641167,-80.49996333,2014-02-22 17:00:51.673,35,8,"Marathon Petroleum, Midland, PA",2.93,N,46,0.01450118,46,0.00166181
5556,7672,367441040,275817,WIG,40.64636,-80.49992833,2014-02-22 17:30:12.913,35,8,"Marathon Petroleum, Midland, PA",2.93,N,46,0.01450118,46,0.0016079
5557,7673,367441040,275817,WIG,40.64640667,-80.49999,2014-02-22 18:00:23.140,35,8,"Marathon Petroleum, Midland, PA",2.93,N,46,0.01450118,46,0.00165861
5558,7674,367441040,275817,WIG,40.64643,-80.49999667,2014-02-22 18:30:13.397,35,8,"Marathon Petroleum, Midland, PA",2.93,N,46,0.01450118,46,0.00168234
5559,7675,367441040,275817,WIG,40.64639,-80.499985,2014-02-22 19:00:11.857,35,8,"Marathon Petroleum, Midland, PA",2.93,N,46,0.01450118,46,0.00164164
5560,7676,367441040,275817,WIG,40.64639167,-80.49997167,2014-02-22 19:30:23.773,35,8,"Marathon Petroleum, Midland, PA",2.93,N,46,0.01450118,46,0.00164241
5561,7677,367441040,275817,WIG,40.646415,-80.49996333,2014-02-22 20:00:54.073,35,8,"Marathon Petroleum, Midland, PA",2.93,N,46,0.01450118,46,0.00166513
5562,7678,367441040,275817,WIG,40.64638,-80.49999333,2014-02-22 20:30:12.557,35,8,"Marathon Petroleum, Midland, PA",2.93,N,46,0.01450118,46,0.00163223
5563,7679,367441040,275817,WIG,40.64643667,-80.49993,2014-02-22 21:00:04.707,35,8,"Marathon Petroleum, Midland, PA",2.93,N,46,0.01450118,46,0.0016845
5564,7680,367441040,275817,WIG,40.64642333,-80.49998,2014-02-22 21:30:02.777,35,8,"Marathon Petroleum, Midland, PA",2.93,N,46,0.01450118,46,0.00167456
5565,7681,367441040,275817,WIG,40.64638,-80.500005,2014-02-22 22:00:03.017,35,8,"Marathon Petroleum, Midland, PA",2.93,N,46,0.01450118,46,0.00163301
5566,7682,367441040,275817,WIG,40.64639167,-80.499985,2014-02-22 22:30:12.413,35,8,"Marathon Petroleum, Midland, PA",2.93,N,46,0.01450118,46,0.00164331
5567,7683,367441040,275817,WIG,40.64642167,-80.49997667,2014-02-22 23:00:02.687,35,8,"Marathon Petroleum, Midland, PA",2.93,N,46,0.01450118,46,0.00167268
5568,7684,367441040,275817,WIG,40.6464,-80.49999667,2014-02-22 23:30:04.303,35,8,"Marathon Petroleum, Midland, PA",2.93,N,46,0.01450118,46,0.00165241
5569,7685,367441040,275817,WIG,40.646375,-80.49994667,2014-02-23 00:00:13.280,35,8,"Marathon Petroleum, Midland, PA",2.93,N,46,0.01450118,46,0.0016241
5570,7686,367441040,275817,WIG,40.64642167,-80.49999333,2014-02-23 00:30:12.727,35,8,"Marathon Petroleum, Midland, PA",2.93,N,46,0.01450118,46,0.0016738
5571,7687,367441040,275817,WIG,40.64642667,-80.49998833,2014-02-23 01:00:52.187,35,8,"Marathon Petroleum, Midland, PA",2.93,N,46,0.01450118,46,0.00167845
5572,7688,367441040,275817,WIG,40.64642833,-80.50004167,2014-02-23 01:30:44.913,35,8,"Marathon Petroleum, Midland, PA",2.93,N,46,0.01450118,46,0.0016837
5573,7689,367441040,275817,WIG,40.64640833,-80.49996333,2014-02-23 02:00:32.467,35,8,"Marathon Petroleum, Midland, PA",2.93,N,46,0.01450118,46,0.00165847
5574,7690,367441040,275817,WIG,40.64640833,-80.49997,2014-02-23 02:30:12.740,35,8,"Marathon Petroleum, Midland, PA",2.93,N,46,0.01450118,46,0.00165892
5575,7691,367441040,275817,WIG,40.64639667,-80.49997,2014-02-23 03:00:04.230,35,8,"Marathon Petroleum, Midland, PA",2.93,N,46,0.01450118,46,0.00164729
5576,7692,367441040,275817,WIG,40.64640333,-80.49996833,2014-02-23 03:30:52.723,35,8,"Marathon Petroleum, Midland, PA",2.93,N,46,0.01450118,46,0.00165382
5577,7693,367441040,275817,WIG,40.64640833,-80.49999333,2014-02-23 04:00:22.777,35,8,"Marathon Petroleum, Midland, PA",2.93,N,46,0.01450118,46,0.00166049
5578,7694,367441040,275817,WIG,40.64637,-80.500015,2014-02-23 04:30:31.957,35,8,"Marathon Petroleum, Midland, PA",2.93,N,46,0.01450118,46,0.00162371
5579,7695,367441040,275817,WIG,40.64639833,-80.50002167,2014-02-23 05:00:43.213,35,8,"Marathon Petroleum, Midland, PA",2.93,N,46,0.01450118,46,0.00165242
5580,7696,367441040,275817,WIG,40.64639833,-80.49993833,2014-02-23 05:30:22.123,35,8,"Marathon Petroleum, Midland, PA",2.93,N,46,0.01450118,46,0.00164681
5581,7697,367441040,275817,WIG,40.64633333,-80.499915,2014-02-23 06:00:52.520,35,8,"Marathon Petroleum, Midland, PA",2.93,N,46,0.01450118,46,0.00158039
5582,7698,367441040,275817,WIG,40.64641333,-80.49995833,2014-02-23 06:30:52.497,35,8,"Marathon Petroleum, Midland, PA",2.93,N,46,0.01450118,46,0.00166312
5583,7699,367441040,275817,WIG,40.64644833,-80.499945,2014-02-23 07:00:02.393,35,8,"Marathon Petroleum, Midland, PA",2.93,N,46,0.01450118,46,0.00169715
5584,7700,367441040,275817,WIG,40.6464,-80.50000333,2014-02-23 07:30:32.527,35,8,"Marathon Petroleum, Midland, PA",2.93,N,46,0.01450118,46,0.00165286
5585,7701,367441040,275817,WIG,40.646425,-80.499995,2014-02-23 08:00:03.067,35,8,"Marathon Petroleum, Midland, PA",2.93,N,46,0.01450118,46,0.00167724
5586,7702,367441040,275817,WIG,40.64639833,-80.49997833,2014-02-23 08:30:22.043,35,8,"Marathon Petroleum, Midland, PA",2.93,N,46,0.01450118,46,0.00164951
5587,7703,367441040,275817,WIG,40.64636167,-80.49996167,2014-02-23 09:00:03.487,35,8,"Marathon Petroleum, Midland, PA",2.93,N,46,0.01450118,46,0.00161181
5588,7704,367441040,275817,WIG,40.64643667,-80.49995667,2014-02-23 09:30:02.540,35,8,"Marathon Petroleum, Midland, PA",2.93,N,46,0.01450118,46,0.0016863
5589,7705,367441040,275817,WIG,40.64633333,-80.50000667,2014-02-23 10:00:03.470,35,8,"Marathon Petroleum, Midland, PA",2.93,N,46,0.01450118,46,0.00158656
5590,7706,367441040,275817,WIG,40.64635167,-80.499975,2014-02-23 10:30:03.103,35,8,"Marathon Petroleum, Midland, PA",2.93,N,46,0.01450118,46,0.00160273
5591,7707,367441040,275817,WIG,40.64635333,-80.499965,2014-02-23 11:00:32.423,35,8,"Marathon Petroleum, Midland, PA",2.93,N,46,0.01450118,46,0.00160371
5592,7708,367441040,275817,WIG,40.64638333,-80.49997833,2014-02-23 11:30:53.430,35,8,"Marathon Petroleum, Midland, PA",2.93,N,46,0.01450118,46,0.00163454
5593,7709,367441040,275817,WIG,40.64644333,-80.499985,2014-02-23 12:00:52.907,35,8,"Marathon Petroleum, Midland, PA",2.93,N,46,0.01450118,46,0.00169485
5594,7710,367441040,275817,WIG,40.64642333,-80.49992667,2014-02-23 12:30:32.570,35,8,"Marathon Petroleum, Midland, PA",2.93,N,46,0.01450118,46,0.00167097
5595,7711,367441040,275817,WIG,40.64637833,-80.49996333,2014-02-23 13:00:13.030,35,8,"Marathon Petroleum, Midland, PA",2.93,N,46,0.01450118,46,0.00162854
5596,7712,367441040,275817,WIG,40.646375,-80.499995,2014-02-23 13:30:42.930,35,8,"Marathon Petroleum, Midland, PA",2.93,N,46,0.01450118,46,0.00162735
5597,7713,367441040,275817,WIG,40.64637333,-80.49996333,2014-02-23 14:00:01.450,35,8,"Marathon Petroleum, Midland, PA",2.93,N,46,0.01450118,46,0.00162355
5598,7714,367441040,275817,WIG,40.64636,-80.500015,2014-02-23 14:30:43.747,35,8,"Marathon Petroleum, Midland, PA",2.93,N,46,0.01450118,46,0.00161373
5599,7715,367441040,275817,WIG,40.64640167,-80.49994,2014-02-23 15:00:03.070,35,8,"Marathon Petroleum, Midland, PA",2.93,N,46,0.01450118,46,0.00165026
5600,7716,367441040,275817,WIG,40.64641667,-80.5,2014-02-23 15:30:23.343,35,8,"Marathon Petroleum, Midland, PA",2.93,N,46,0.01450118,46,0.00166926
5601,7717,367441040,275817,WIG,40.64633167,-80.49998667,2014-02-23 16:00:13.600,35,8,"Marathon Petroleum, Midland, PA",2.93,N,46,0.01450118,46,0.00158356
5602,7718,367441040,275817,WIG,40.64637167,-80.499945,2014-02-23 16:30:43.640,35,8,"Marathon Petroleum, Midland, PA",2.93,N,46,0.01450118,46,0.00162066
5603,7719,367441040,275817,WIG,40.64640167,-80.49998667,2014-02-23 17:01:01.943,35,8,"Marathon Petroleum, Midland, PA",2.93,N,46,0.01450118,46,0.0016534
5604,7720,367441040,275817,WIG,40.646355,-80.49996667,2014-02-23 17:30:22.090,35,8,"Marathon Petroleum, Midland, PA",2.93,N,46,0.01450118,46,0.00160549
5605,7721,367441040,275817,WIG,40.64644333,-80.49999,2014-02-23 18:00:05.160,35,8,"Marathon Petroleum, Midland, PA",2.93,N,46,0.01450118,46,0.00169519
5606,7722,367441040,275817,WIG,40.64641833,-80.49995,2014-02-23 18:30:53.230,35,8,"Marathon Petroleum, Midland, PA",2.93,N,46,0.01450118,46,0.00166755
5607,7723,367441040,275817,WIG,40.64641167,-80.49995667,2014-02-23 19:00:12.473,35,8,"Marathon Petroleum, Midland, PA",2.93,N,46,0.01450118,46,0.00166136
5608,7724,367441040,275817,WIG,40.64641167,-80.499995,2014-02-23 19:30:53.370,35,8,"Marathon Petroleum, Midland, PA",2.93,N,46,0.01450118,46,0.00166394
5609,7725,367441040,275817,WIG,40.64643167,-80.49997,2014-02-23 20:00:52.457,35,8,"Marathon Petroleum, Midland, PA",2.93,N,46,0.01450118,46,0.00168221
5610,7726,367441040,275817,WIG,40.646385,-80.49997333,2014-02-23 20:30:33.807,35,8,"Marathon Petroleum, Midland, PA",2.93,N,46,0.01450118,46,0.00163587
5611,7727,367441040,275817,WIG,40.64637833,-80.5,2014-02-23 21:00:13.567,35,8,"Marathon Petroleum, Midland, PA",2.93,N,46,0.01450118,46,0.00163101
5612,7728,367441040,275817,WIG,40.646465,-80.500015,2014-02-23 21:30:41.947,35,8,"Marathon Petroleum, Midland, PA",2.93,N,46,0.01450118,46,0.00171849
5613,7729,367441040,275817,WIG,40.64642333,-80.49997833,2014-02-23 22:00:21.393,35,8,"Marathon Petroleum, Midland, PA",2.93,N,46,0.01450118,46,0.00167445
5614,7730,367441040,275817,WIG,40.6464,-80.50002,2014-02-23 22:30:03.400,35,8,"Marathon Petroleum, Midland, PA",2.93,N,46,0.01450118,46,0.00165398
5615,7731,367441040,275817,WIG,40.64634667,-80.49998833,2014-02-23 23:00:23.423,35,8,"Marathon Petroleum, Midland, PA",2.93,N,46,0.01450118,46,0.00159864
5616,7732,367441040,275817,WIG,40.64639833,-80.50004333,2014-02-23 23:30:03.850,35,8,"Marathon Petroleum, Midland, PA",2.93,N,46,0.01450118,46,0.00165388
5617,7733,367441040,275817,WIG,40.64640167,-80.49996667,2014-02-24 00:00:33.320,35,8,"Marathon Petroleum, Midland, PA",2.93,N,46,0.01450118,46,0.00165205
5618,7734,367441040,275817,WIG,40.64641333,-80.49998167,2014-02-24 00:30:03.013,35,8,"Marathon Petroleum, Midland, PA",2.93,N,46,0.01450118,46,0.0016647
5619,7735,367441040,275817,WIG,40.64641833,-80.49995667,2014-02-24 01:00:03.617,35,8,"Marathon Petroleum, Midland, PA",2.93,N,46,0.01450118,46,0.001668
5620,7736,367441040,275817,WIG,40.64642667,-80.5,2014-02-24 01:30:02.340,35,8,"Marathon Petroleum, Midland, PA",2.93,N,46,0.01450118,46,0.00167924
5621,7737,367441040,275817,WIG,40.64639333,-80.49996333,2014-02-24 02:00:03.507,35,8,"Marathon Petroleum, Midland, PA",2.93,N,46,0.01450118,46,0.00164351
5622,7738,367441040,275817,WIG,40.646385,-80.49994833,2014-02-24 02:30:23.497,35,8,"Marathon Petroleum, Midland, PA",2.93,N,46,0.01450118,46,0.00163419
5623,7739,367441040,275817,WIG,40.64637167,-80.500015,2014-02-24 03:00:32.410,35,8,"Marathon Petroleum, Midland, PA",2.93,N,46,0.01450118,46,0.00162538
5624,7740,367441040,275817,WIG,40.64641167,-80.49994333,2014-02-24 03:30:44.670,35,8,"Marathon Petroleum, Midland, PA",2.93,N,46,0.01450118,46,0.00166046
5625,7741,367441040,275817,WIG,40.64638,-80.49997,2014-02-24 04:00:41.630,35,8,"Marathon Petroleum, Midland, PA",2.93,N,46,0.01450118,46,0.00163066
5626,7742,367441040,275817,WIG,40.64638333,-80.49997167,2014-02-24 04:30:04.200,35,8,"Marathon Petroleum, Midland, PA",2.93,N,46,0.01450118,46,0.00163409
5627,7743,367441040,275817,WIG,40.646345,-80.49997333,2014-02-24 05:00:01.923,35,8,"Marathon Petroleum, Midland, PA",2.93,N,46,0.01450118,46,0.00159596
5628,7744,367441040,275817,WIG,40.6464,-80.49997167,2014-02-24 05:30:03.353,35,8,"Marathon Petroleum, Midland, PA",2.93,N,46,0.01450118,46,0.00165072
5629,7745,367441040,275817,WIG,40.646415,-80.50001,2014-02-24 06:00:22.673,35,8,"Marathon Petroleum, Midland, PA",2.93,N,46,0.01450118,46,0.00166827
5630,7746,367441040,275817,WIG,40.64644,-80.50001833,2014-02-24 06:30:41.713,35,8,"Marathon Petroleum, Midland, PA",2.93,N,46,0.01450118,46,0.00169377
5631,7747,367441040,275817,WIG,40.646415,-80.50001,2014-02-24 07:00:01.907,35,8,"Marathon Petroleum, Midland, PA",2.93,N,46,0.01450118,46,0.00166827
5632,7748,367441040,275817,WIG,40.64639,-80.49998833,2014-02-24 07:30:03.243,35,8,"Marathon Petroleum, Midland, PA",2.93,N,46,0.01450118,46,0.00164187
5633,7749,367441040,275817,WIG,40.6464,-80.49997833,2014-02-24 08:00:13.533,35,8,"Marathon Petroleum, Midland, PA",2.93,N,46,0.01450118,46,0.00165117
5634,7750,367441040,275817,WIG,40.64641333,-80.49997667,2014-02-24 08:30:02.973,35,8,"Marathon Petroleum, Midland, PA",2.93,N,46,0.01450118,46,0.00166436
5635,7751,367441040,275817,WIG,40.64642333,-80.49993333,2014-02-24 09:00:52.693,35,8,"Marathon Petroleum, Midland, PA",2.93,N,46,0.01450118,46,0.00167142
5636,7752,367441040,275817,WIG,40.64642833,-80.50002833,2014-02-24 09:30:32.983,35,8,"Marathon Petroleum, Midland, PA",2.93,N,46,0.01450118,46,0.0016828
5637,7753,367441040,275817,WIG,40.64643167,-80.49996833,2014-02-24 10:00:01.880,35,8,"Marathon Petroleum, Midland, PA",2.93,N,46,0.01450118,46,0.0016821
5638,7754,367441040,275817,WIG,40.646415,-80.49999833,2014-02-24 10:30:13.387,35,8,"Marathon Petroleum, Midland, PA",2.93,N,46,0.01450118,46,0.00166748
5639,7755,367441040,275817,WIG,40.64639833,-80.49999833,2014-02-24 11:00:33.317,35,8,"Marathon Petroleum, Midland, PA",2.93,N,46,0.01450118,46,0.00165085
5640,7756,367441040,275817,WIG,40.646415,-80.49995,2014-02-24 11:30:13.200,35,8,"Marathon Petroleum, Midland, PA",2.93,N,46,0.01450118,46,0.00166423
5641,7757,367441040,275817,WIG,40.64636167,-80.49998,2014-02-24 12:00:23.130,35,8,"Marathon Petroleum, Midland, PA",2.93,N,46,0.01450118,46,0.00161304
5642,7758,367441040,275817,WIG,40.64642833,-80.49995167,2014-02-24 12:30:33.527,35,8,"Marathon Petroleum, Midland, PA",2.93,N,46,0.01450118,46,0.00167764
5643,7759,367441040,275817,WIG,40.64635667,-80.50000833,2014-02-24 13:00:32.660,35,8,"Marathon Petroleum, Midland, PA",2.93,N,46,0.01450118,46,0.00160996
5644,7760,367441040,275817,WIG,40.64639833,-80.49998333,2014-02-24 13:30:32.743,35,8,"Marathon Petroleum, Midland, PA",2.93,N,46,0.01450118,46,0.00164984
5645,7761,367441040,275817,WIG,40.64643,-80.49999333,2014-02-24 14:00:53.753,35,8,"Marathon Petroleum, Midland, PA",2.93,N,46,0.01450118,46,0.00168211
