FID,FID_1,MMSI,IMONumber,VesselType,Latitude,Longitude,PositionTi,Vessel_Len,Vessel_Bre,POI_Name,POIDistanc,OBJECTID,Shape_Leng,RiverMile,Distance
82,615,366962960,100523550,WIG,40.44193833,-80.01804167,2014-06-20 19:01:01.513,48,12,"Mile 0 Allegheny River, Pittsburgh, PA - 10EY",0.16,1,0.014501179,1,0.00099885
83,616,366962960,100523550,WIG,40.44059667,-80.01544833,2014-06-20 19:30:41.617,48,12,NOAA River Gage (PTTP1),0.11,1,0.014501179,1,0.00186825
84,617,366962960,100523550,WIG,40.44059333,-80.01545333,2014-06-20 20:02:01.757,48,12,NOAA River Gage (PTTP1),0.11,1,0.014501179,1,0.00186957
85,618,366962960,100523550,WIG,40.44157833,-80.017305,2014-06-20 20:30:22.920,48,12,"Mile 0 Allegheny River, Pittsburgh, PA - 10EY",0.15,1,0.014501179,1,0.00110257
86,619,366962960,100523550,WIG,40.44123333,-80.01699333,2014-06-20 21:00:22.757,48,12,"Mile 0 Allegheny River, Pittsburgh, PA - 10EY",0.16,1,0.014501179,1,0.00132888
87,620,366962960,100523550,WIG,40.44119667,-80.01683,2014-06-20 21:30:21.973,48,12,NOAA River Gage (PTTP1),0.16,1,0.014501179,1,0.00131102
88,621,366962960,100523550,WIG,40.44122,-80.016825,2014-06-20 22:01:22.813,48,12,NOAA River Gage (PTTP1),0.16,1,0.014501179,1,0.00128732
89,622,366962960,100523550,WIG,40.44118167,-80.01680167,2014-06-20 22:30:02.337,48,12,NOAA River Gage (PTTP1),0.16,1,0.014501179,1,0.0013161
90,623,366962960,100523550,WIG,40.43831833,-80.00955333,2014-06-21 17:21:23.070,48,12,"Penn Lincoln Pkwy, Monongahela River, PA",0.07,1,0.014501179,1,0.00770032
91,624,366962960,100523550,WIG,40.44609667,-80.02592333,2014-06-21 17:30:44.073,48,12,"Tri-River Marine, Dock and Fleet Mooring, PA",0.13,1,0.014501179,1,0.00040117
92,674,366962960,100523550,WIG,40.436075,-80.00405833,2014-06-30 11:02:40.287,48,12,"City of Pittsburgh, Point Mooring and Wharf, PA",0.08,1,0.014501179,1,0.01359169
93,675,366962990,100529829,Vessel,40.44013833,-80.01503,2014-06-01 00:07:04.750,48,12,"Penn Lincoln Pkwy, Monongahela River, PA",0.19,1,0.014501179,1,0.00245672
94,676,366962990,100529829,Vessel,40.44013833,-80.01497833,2014-06-01 00:30:04.050,48,12,"Penn Lincoln Pkwy, Monongahela River, PA",0.19,1,0.014501179,1,0.00248007
95,677,366962990,100529829,Vessel,40.440075,-80.01496167,2014-06-01 01:01:44.157,48,12,"Penn Lincoln Pkwy, Monongahela River, PA",0.19,1,0.014501179,1,0.002544
96,678,366962990,100529829,Vessel,40.44015333,-80.014955,2014-06-01 01:30:04.283,48,12,"Penn Lincoln Pkwy, Monongahela River, PA",0.19,1,0.014501179,1,0.00247765
97,679,366962990,100529829,Vessel,40.44009833,-80.01498667,2014-06-01 02:00:45.533,48,12,"Penn Lincoln Pkwy, Monongahela River, PA",0.19,1,0.014501179,1,0.00251188
98,680,366962990,100529829,Vessel,40.440095,-80.01504333,2014-06-01 02:30:24.860,48,12,"Penn Lincoln Pkwy, Monongahela River, PA",0.19,1,0.014501179,1,0.00248983
99,681,366962990,100529829,Vessel,40.44010167,-80.01501167,2014-06-01 03:01:24.373,48,12,"Penn Lincoln Pkwy, Monongahela River, PA",0.19,1,0.014501179,1,0.0024977
100,682,366962990,100529829,Vessel,40.440135,-80.015,2014-06-01 03:30:05.123,48,12,"Penn Lincoln Pkwy, Monongahela River, PA",0.19,1,0.014501179,1,0.00247314
101,683,366962990,100529829,Vessel,40.440105,-80.01493333,2014-06-01 04:00:03.857,48,12,"Penn Lincoln Pkwy, Monongahela River, PA",0.19,1,0.014501179,1,0.0025305
102,684,366962990,100529829,Vessel,40.44002833,-80.01492833,2014-06-01 04:30:44.637,48,12,"Penn Lincoln Pkwy, Monongahela River, PA",0.18,1,0.014501179,1,0.00260075
103,685,366962990,100529829,Vessel,40.44012167,-80.01498,2014-06-01 05:00:04.483,48,12,"Penn Lincoln Pkwy, Monongahela River, PA",0.19,1,0.014501179,1,0.00249411
104,686,366962990,100529829,Vessel,40.44007,-80.014965,2014-06-01 05:30:24.903,48,12,"Penn Lincoln Pkwy, Monongahela River, PA",0.19,1,0.014501179,1,0.00254694
105,687,366962990,100529829,Vessel,40.440115,-80.015,2014-06-01 06:00:44.903,48,12,"Penn Lincoln Pkwy, Monongahela River, PA",0.19,1,0.014501179,1,0.00249099
106,688,366962990,100529829,Vessel,40.44013167,-80.01497833,2014-06-01 06:30:25.043,48,12,"Penn Lincoln Pkwy, Monongahela River, PA",0.19,1,0.014501179,1,0.00248599
107,689,366962990,100529829,Vessel,40.44014333,-80.014975,2014-06-01 07:00:03.733,48,12,"Penn Lincoln Pkwy, Monongahela River, PA",0.19,1,0.014501179,1,0.00247717
108,690,366962990,100529829,Vessel,40.44010667,-80.01494667,2014-06-01 07:30:04.683,48,12,"Penn Lincoln Pkwy, Monongahela River, PA",0.19,1,0.014501179,1,0.00252279
109,691,366962990,100529829,Vessel,40.44013167,-80.01496167,2014-06-01 08:00:04.950,48,12,"Penn Lincoln Pkwy, Monongahela River, PA",0.19,1,0.014501179,1,0.00249368
110,692,366962990,100529829,Vessel,40.440115,-80.01496667,2014-06-01 08:30:04.920,48,12,"Penn Lincoln Pkwy, Monongahela River, PA",0.19,1,0.014501179,1,0.00250615
